"","StudyID","SiteID","study_type","species","Trait","studyunit","ID","mean.elev","r.elev","mean.lat","mean.long","mean.temp","r.temp","mean.seasonality","dist.km","mean.dist.km","studysite","Coord","coor.var","family","generation","duration_exp","longevity","growthform","intro","country_of_origin","country_of_exp","region","elevation_site","breed","Year","TRAIT_CAT1","TRAIT_CAT2","TRAIT_CAT3","TRAIT_CAT4","n","estimate","p.value"
"650","Vita2013Oeco","Vita2013Oeco.41","common.garden","Sorbus_aucuparia","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.41_Sorbus_aucuparia_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.41_Sorbus_aucuparia",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.0350237032196522,0.868754542699518
"651","Vita2013Oeco","Vita2013Oeco.42","common.garden","Sorbus_aucuparia","Date_of_leaf_unfolding","Vita2013Oeco.42_Sorbus_aucuparia_Date_of_leaf_unfolding","Vita2013Oeco.42_Sorbus_aucuparia",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.214865465380641,0.194827683266239
"652","Vita2013Oeco","Vita2013Oeco.42","common.garden","Sorbus_aucuparia","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.42_Sorbus_aucuparia_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.42_Sorbus_aucuparia",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.257551480624295,0.0348689959779892
"653","Vita2013Oeco","Vita2013Oeco.43","common.garden","Sorbus_aucuparia","Date_of_leaf_unfolding","Vita2013Oeco.43_Sorbus_aucuparia_Date_of_leaf_unfolding","Vita2013Oeco.43_Sorbus_aucuparia",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.255431224668706,0.0428142997838201
"654","Vita2013Oeco","Vita2013Oeco.45","common.garden","Sorbus_aucuparia","Date_of_leaf_unfolding","Vita2013Oeco.45_Sorbus_aucuparia_Date_of_leaf_unfolding","Vita2013Oeco.45_Sorbus_aucuparia",740,810,46.5833333333333,8.72777666666667,4.3,8.4,601.2,221.168793766018,99.5070666659993,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",3,0.0133960025398295,0.963080847338865
"655","Vita2013Oeco","Vita2013Oeco.45","common.garden","Sorbus_aucuparia","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.45_Sorbus_aucuparia_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.45_Sorbus_aucuparia",740,810,46.5833333333333,8.72777666666667,4.3,8.4,601.2,221.168793766018,99.5070666659993,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",3,-0.177468090737222,0.442658810727521
"656","Vita2013Oeco","Vita2013Oeco.46","common.garden","Sorbus_aucuparia","Date_of_leaf_unfolding","Vita2013Oeco.46_Sorbus_aucuparia_Date_of_leaf_unfolding","Vita2013Oeco.46_Sorbus_aucuparia",740,810,46.5833333333333,8.72777666666667,4.3,8.4,601.2,221.168793766018,99.5070666659993,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",3,0.22573813067904,0.13771785588708
"657","Vita2013Oeco","Vita2013Oeco.46","common.garden","Sorbus_aucuparia","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.46_Sorbus_aucuparia_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.46_Sorbus_aucuparia",740,810,46.5833333333333,8.72777666666667,4.3,8.4,601.2,221.168793766018,99.5070666659993,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",3,-0.0421997950889108,0.88310755313231
"658","Vita2013Oeco","Vita2013Oeco.47","common.garden","Sorbus_aucuparia","Date_of_leaf_unfolding","Vita2013Oeco.47_Sorbus_aucuparia_Date_of_leaf_unfolding","Vita2013Oeco.47_Sorbus_aucuparia",740,810,46.5833333333333,8.72777666666667,4.3,8.4,601.2,221.168793766018,99.5070666659993,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",3,0.159073657141494,0.5167515318519
"659","Vita2013Oeco","Vita2013Oeco.47","common.garden","Sorbus_aucuparia","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.47_Sorbus_aucuparia_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.47_Sorbus_aucuparia",740,810,46.5833333333333,8.72777666666667,4.3,8.4,601.2,221.168793766018,99.5070666659993,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",3,0.10285140109846,0.706405071856693
"660","Vita2013Oeco","Vita2013Oeco.49","common.garden","Fagus_sylvatica","Date_of_leaf_unfolding","Vita2013Oeco.49_Fagus_sylvatica_Date_of_leaf_unfolding","Vita2013Oeco.49_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.08011580967025,0.699779431911405
"661","Vita2013Oeco","Vita2013Oeco.49","common.garden","Fagus_sylvatica","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.49_Fagus_sylvatica_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.49_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,0.133305462038598,0.500460125070648
"662","Vita2013Oeco","Vita2013Oeco.5","common.garden","Fraxinus_excelsior","Date_of_leaf_unfolding","Vita2013Oeco.5_Fraxinus_excelsior_Date_of_leaf_unfolding","Vita2013Oeco.5_Fraxinus_excelsior",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.0856438448843345,0.679064046530953
"663","Vita2013Oeco","Vita2013Oeco.5","common.garden","Fraxinus_excelsior","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.5_Fraxinus_excelsior_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.5_Fraxinus_excelsior",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,0.113079805729316,0.576252381956395
"664","Vita2013Oeco","Vita2013Oeco.50","common.garden","Fagus_sylvatica","Date_of_leaf_unfolding","Vita2013Oeco.50_Fagus_sylvatica_Date_of_leaf_unfolding","Vita2013Oeco.50_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.153177889842754,0.425991532801288
"665","Vita2013Oeco","Vita2013Oeco.50","common.garden","Fagus_sylvatica","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.50_Fagus_sylvatica_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.50_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.106458767546527,0.601063612757839
"666","Vita2013Oeco","Vita2013Oeco.51","common.garden","Fagus_sylvatica","Date_of_leaf_unfolding","Vita2013Oeco.51_Fagus_sylvatica_Date_of_leaf_unfolding","Vita2013Oeco.51_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.00923692350405789,0.965386177419999
"667","Vita2013Oeco","Vita2013Oeco.51","common.garden","Fagus_sylvatica","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.51_Fagus_sylvatica_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.51_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.0746721000410723,0.720178821296694
"668","Vita2013Oeco","Vita2013Oeco.52","common.garden","Fagus_sylvatica","Date_of_leaf_unfolding","Vita2013Oeco.52_Fagus_sylvatica_Date_of_leaf_unfolding","Vita2013Oeco.52_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.0690854738276268,0.741113766626492
"669","Vita2013Oeco","Vita2013Oeco.53","common.garden","Fagus_sylvatica","Date_of_leaf_unfolding","Vita2013Oeco.53_Fagus_sylvatica_Date_of_leaf_unfolding","Vita2013Oeco.53_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.0953832536061194,0.642567244821826
"670","Vita2013Oeco","Vita2013Oeco.53","common.garden","Fagus_sylvatica","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.53_Fagus_sylvatica_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.53_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,0.141258460270773,0.470657597241264
"671","Vita2013Oeco","Vita2013Oeco.54","common.garden","Fagus_sylvatica","Date_of_leaf_unfolding","Vita2013Oeco.54_Fagus_sylvatica_Date_of_leaf_unfolding","Vita2013Oeco.54_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,0.00471191145902494,0.98234290159665
"672","Vita2013Oeco","Vita2013Oeco.54","common.garden","Fagus_sylvatica","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.54_Fagus_sylvatica_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.54_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,0.0543346391902035,0.796390046961865
"673","Vita2013Oeco","Vita2013Oeco.55","common.garden","Fagus_sylvatica","Date_of_leaf_unfolding","Vita2013Oeco.55_Fagus_sylvatica_Date_of_leaf_unfolding","Vita2013Oeco.55_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.0932064352341854,0.650724506802171
"674","Vita2013Oeco","Vita2013Oeco.55","common.garden","Fagus_sylvatica","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.55_Fagus_sylvatica_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.55_Fagus_sylvatica",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,0.00291409847480287,0.989079904413719
"675","Vita2013Oeco","Vita2013Oeco.56","common.garden","Fagus_sylvatica","Date_of_leaf_unfolding","Vita2013Oeco.56_Fagus_sylvatica_Date_of_leaf_unfolding","Vita2013Oeco.56_Fagus_sylvatica",740,810,46.5833333333333,8.72777666666667,4.3,8.4,601.2,221.168793766018,99.5070666659993,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",3,-0.11966433833907,0.653541648115071
"676","Vita2013Oeco","Vita2013Oeco.56","common.garden","Fagus_sylvatica","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.56_Fagus_sylvatica_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.56_Fagus_sylvatica",740,810,46.5833333333333,8.72777666666667,4.3,8.4,601.2,221.168793766018,99.5070666659993,"Garden","extracted",1,"Fagaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",3,0.055514448960541,0.845579041688733
"677","Vita2013Oeco","Vita2013Oeco.6","common.garden","Fraxinus_excelsior","Date_of_leaf_unfolding","Vita2013Oeco.6_Fraxinus_excelsior_Date_of_leaf_unfolding","Vita2013Oeco.6_Fraxinus_excelsior",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.0276208499760438,0.896495494397069
"678","Vita2013Oeco","Vita2013Oeco.6","common.garden","Fraxinus_excelsior","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.6_Fraxinus_excelsior_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.6_Fraxinus_excelsior",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,0.027281760141237,0.897766176716299
"679","Vita2013Oeco","Vita2013Oeco.7","common.garden","Fraxinus_excelsior","Date_of_leaf_unfolding","Vita2013Oeco.7_Fraxinus_excelsior_Date_of_leaf_unfolding","Vita2013Oeco.7_Fraxinus_excelsior",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.215520470107549,0.192373162841089
"680","Vita2013Oeco","Vita2013Oeco.7","common.garden","Fraxinus_excelsior","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.7_Fraxinus_excelsior_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.7_Fraxinus_excelsior",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.258245990675594,0.0322664359713913
"681","Vita2013Oeco","Vita2013Oeco.8","common.garden","Fraxinus_excelsior","Date_of_leaf_unfolding","Vita2013Oeco.8_Fraxinus_excelsior_Date_of_leaf_unfolding","Vita2013Oeco.8_Fraxinus_excelsior",740,810,46.5833333333333,8.72777666666667,4.3,8.4,601.2,221.168793766018,99.5070666659993,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"PHENOLOGY","LEAF_BUD",NA,"first",3,-0.23005772617547,0.0612059187125327
"682","Vita2013Oeco","Vita2013Oeco.8","common.garden","Fraxinus_excelsior","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.8_Fraxinus_excelsior_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.8_Fraxinus_excelsior",740,810,46.5833333333333,8.72777666666667,4.3,8.4,601.2,221.168793766018,99.5070666659993,"Garden","extracted",1,"Oleaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"mixed_mating",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",3,0.0436785348634131,0.878962281676324
"683","Vita2013Oeco","Vita2013Oeco.9","common.garden","Prunus_avium","Date_of_leaf_unfolding","Vita2013Oeco.9_Prunus_avium_Date_of_leaf_unfolding","Vita2013Oeco.9_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"PHENOLOGY","LEAF_BUD",NA,"first",4,-0.105643027429785,0.604120462114651
"684","Vita2013Oeco","Vita2013Oeco.9","common.garden","Prunus_avium","Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.9_Prunus_avium_Percentage_of_seedlings_that_achieve_bud_formation","Vita2013Oeco.9_Prunus_avium",915,1020,46.4666675,8.4208325,3.675,8.4,595,221.168793766018,106.003172351654,"Garden","extracted",1,"Rosaceae","F1",1,"perennial","tree","native","Switzerland","Switzerland","Europe",437,"outcrossing",2011,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.223557911863466,0.162254197060524
"685","Vive2005Agro","Vive2005Agro","common.garden","Pinus_pseudostrobus","Crown_diameter","Vive2005Agro_Pinus_pseudostrobus_Crown_diameter","Vive2005Agro_Pinus_pseudostrobus",2451.25,710,19.4716675,-102.1691666625,20.0125,3.7,249.15,3.83838857779392,1.47483032503274,"Garden","extracted",1,"Pinaceae","F1",1,"perennial","tree","native","Mexico","Mexico","NAmerica",2800,"mixed_mating",NA,"SIZE","AREA","ABOVEGR","DIAMETER",8,-0.154550183150639,0.650838520700698
"686","Vive2009Fore","Vive2009Fore.1","common.garden","Pinus_hartwegii","Plants_at_advanced_stage_of_shoot_development","Vive2009Fore.1_Pinus_hartwegii_Plants_at_advanced_stage_of_shoot_development","Vive2009Fore.1_Pinus_hartwegii",3300,600,19.4264861538462,-102.300981538462,8.8,3.4,149.961538461538,3.48470581682402,1.45220371071454,"Garden","extracted",1,"Pinaceae","F1",3,"perennial","tree","native","Mexico","Mexico","NAmerica",NA,"mixed_mating",2006,"OTHER",NA,NA,"NAN",13,0.643169852825345,0.00380279669666706
"687","Vive2009Fore","Vive2009Fore.1","common.garden","Pinus_hartwegii","Plants_that_left_grass_stage","Vive2009Fore.1_Pinus_hartwegii_Plants_that_left_grass_stage","Vive2009Fore.1_Pinus_hartwegii",3300,600,19.4264861538462,-102.300981538462,8.8,3.4,149.961538461538,3.48470581682402,1.45220371071454,"Garden","extracted",1,"Pinaceae","F1",3,"perennial","tree","native","Mexico","Mexico","NAmerica",NA,"mixed_mating",2006,"OTHER",NA,NA,"NAN",13,0.314390112534387,0.224341979513453
"688","Vive2009Fore","Vive2009Fore.1","common.garden","Pinus_hartwegii","Seedling_height_at_18_month","Vive2009Fore.1_Pinus_hartwegii_Seedling_height_at_18_month","Vive2009Fore.1_Pinus_hartwegii",3300,600,19.4264861538462,-102.300981538462,8.8,3.4,149.961538461538,3.48470581682402,1.45220371071454,"Garden","extracted",1,"Pinaceae","F1",3,"perennial","tree","native","Mexico","Mexico","NAmerica",NA,"mixed_mating",2006,"SIZE","HEIGHT",NA,"NAN",13,0.481570005077965,0.0493093918040265
"689","Vive2009Fore","Vive2009Fore.2","common.garden","Pinus_hartwegii","Frost_damage","Vive2009Fore.2_Pinus_hartwegii_Frost_damage","Vive2009Fore.2_Pinus_hartwegii",3300,600,19.4264861538462,-102.300981538462,8.8,3.4,149.961538461538,3.48470581682402,1.45220371071454,"climate_chamber","extracted",1,"Pinaceae","F1",2,"perennial","tree","native","Mexico","Mexico","NAmerica",NA,"mixed_mating",2006,"PHYSIOLOGY","FROSTDAM",NA,"NAN",13,0.609703533711899,0.0074971802411844
