"","StudyID","SiteID","study_type","species","Trait","Year","PopID","elev","traitmean","traitvar","lat.pop","long.pop","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","studyunit","ID","family","generation","duration_exp","longevity","growthform","intro","country_of_origin","country_of_exp","region","latitude_site","longitude_site","elevation_site","breed","r.temp","var","elev.diff","symp","direction","factor.site","factor.site2","factor.pop","st.traitmean","sample.size"
"494","Frei2014GlCB","l","reciprocal.transplant","Ranunculus_bulbosus","Leaf_biomass",2010,"l",1200,16.5,"0.917",46.6449,7.9737,1397,151,96,16,430,296,430,306,"Frei2014GlCB.2_Ranunculus_bulbosus_Leaf_biomass","Frei2014GlCB.2_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"outcrossing",6.4,"biomass",0,"home site",NA,"low","low","low",1.31888694160429,14
"495","Frei2014GlCB","l","reciprocal.transplant","Ranunculus_bulbosus","Leaf_biomass",2010,"h",1800,14.25,"1.5082",46.6527,7.9713,1900,184,140,9,532,433,532,470,"Frei2014GlCB.2_Ranunculus_bulbosus_Leaf_biomass","Frei2014GlCB.2_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"outcrossing",6.4,"biomass",-600,"foreign site","down","low","low","high",0.406358883482346,14
"496","Frei2014GlCB","l","reciprocal.transplant","Ranunculus_bulbosus","Leaf_biomass",2010,"l",1200,12.6667,"1.5242",46.2917,7.7973,1137,124,76,16,346,238,346,245,"Frei2014GlCB.2_Ranunculus_bulbosus_Leaf_biomass","Frei2014GlCB.2_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"outcrossing",6.4,"biomass",0,"home site",NA,"low","low","low",-0.235776971817417,14
"497","Frei2014GlCB","l","reciprocal.transplant","Ranunculus_bulbosus","Leaf_biomass",2010,"h",1800,11.3636,"0.8767",46.2493,7.923,1560,157,109,11,447,346,447,353,"Frei2014GlCB.2_Ranunculus_bulbosus_Leaf_biomass","Frei2014GlCB.2_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"outcrossing",6.4,"biomass",-600,"foreign site","down","low","low","high",-0.764272666279062,14
"498","Frei2014GlCB","l","reciprocal.transplant","Ranunculus_bulbosus","Leaf_biomass",2010,"l",1200,13,"1.1282",46.3195,7.6853,1237,129,87,13,363,271,363,281,"Frei2014GlCB.2_Ranunculus_bulbosus_Leaf_biomass","Frei2014GlCB.2_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"outcrossing",6.4,"biomass",0,"home site",NA,"low","low","low",-0.100601148807621,14
"499","Frei2014GlCB","l","reciprocal.transplant","Ranunculus_bulbosus","Leaf_biomass",2010,"h",1800,10.4545,"0.743",46.3362,7.6712,1629,157,121,8,446,376,446,399,"Frei2014GlCB.2_Ranunculus_bulbosus_Leaf_biomass","Frei2014GlCB.2_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"outcrossing",6.4,"biomass",-600,"foreign site","down","low","low","high",-1.13297455856291,14
"500","Frei2014GlCB","l","reciprocal.transplant","Ranunculus_bulbosus","Leaf_biomass",2010,"l",1200,14,"0.9661",46.0157,7.1692,1177,110,87,8,311,270,311,295,"Frei2014GlCB.2_Ranunculus_bulbosus_Leaf_biomass","Frei2014GlCB.2_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"outcrossing",6.4,"biomass",0,"home site",NA,"low","low","low",0.304966877024353,14
"501","Frei2014GlCB","l","reciprocal.transplant","Ranunculus_bulbosus","Leaf_biomass",2010,"h",1800,8,"1.1599",46.1611,7.2607,1519,141,115,7,399,357,392,396,"Frei2014GlCB.2_Ranunculus_bulbosus_Leaf_biomass","Frei2014GlCB.2_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"outcrossing",6.4,"biomass",-600,"foreign site","down","low","low","high",-2.12844127796749,14
"502","Frei2014GlCB","l","reciprocal.transplant","Ranunculus_bulbosus","Leaf_biomass",2010,"l",1200,17.4167,"1.2581",46.2119,7.4255,1199,119,87,10,335,268,335,290,"Frei2014GlCB.2_Ranunculus_bulbosus_Leaf_biomass","Frei2014GlCB.2_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"outcrossing",6.4,"biomass",0,"home site",NA,"low","low","low",1.69067115088445,14
"503","Frei2014GlCB","l","reciprocal.transplant","Ranunculus_bulbosus","Leaf_biomass",2010,"h",1800,13.7,"1.9093",46.131,7.4828,1344,130,101,9,368,306,368,324,"Frei2014GlCB.2_Ranunculus_bulbosus_Leaf_biomass","Frei2014GlCB.2_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"outcrossing",6.4,"biomass",-600,"foreign site","down","low","low","high",0.18329646927476,14
"504","Frei2014GlCB","l","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"l",1200,127.1818,"35.5044",46.4863,7.1303,1448,139,104,9,395,337,375,393,"Frei2014GlCB.2_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.2_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"outcrossing",6.4,"fitness",0,"home site",NA,"low","low","low",0.875809142720763,14
"505","Frei2014GlCB","l","reciprocal.transplant","Ranunculus_bulbosus","Nr_inflorescences",2010,"h",1800,130.5,"30.6551",46.4295,7.1773,1659,162,121,9,455,381,419,455,"Frei2014GlCB.2_Ranunculus_bulbosus_Nr_inflorescences","Frei2014GlCB.2_Ranunculus_bulbosus","Ranunculaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"outcrossing",6.4,"fitness",-600,"foreign site","down","low","low","high",0.976162201649846,14
